"codigo","codigoPai","descricao","nivel","ehFolha"
"55039090","550390","Outras",4,true
"5504","55","Fibras artificiais descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação.",2,false
"55041000","5504","De raiom viscose",3,true
"550490","5504","Outras",3,false
"55049010","550490","Celulósicas, obtidas por extrusão com óxido de n-metilmorfolina",4,true
"55049090","550490","Outras",4,true
"5505","55","Desperdícios de fibras sintéticas ou artificiais (incluindo os desperdícios da penteação, os de fios e os fiapos).",2,false
"55051000","5505","De fibras sintéticas",3,true
"55052000","5505","De fibras artificiais",3,true
"5506","55","Fibras sintéticas descontínuas, cardadas, penteadas ou transformadas de outro modo para fiação.",2,false
"55061000","5506","De náilon ou de outras poliamidas",3,true
"55062000","5506","De poliésteres",3,true
"55063000","5506","Acrílicas ou modacrílicas",3,true
"55069000","5506","Outras",3,true
"55070000","55","Fibras artificiais descontínuas, cardadas, penteadas ou transformadas de outro modo para fiação.",2,true
"5508","55","Linhas para costurar, de fibras sintéticas ou artificiais descontínuas, mesmo acondicionadas para venda a retalho.",2,false
"55081000","5508","De fibras sintéticas descontínuas",3,true
"55082000","5508","De fibras artificiais descontínuas",3,true
"5509","55","Fios de fibras sintéticas descontínuas (exceto linhas para costurar), não acondicionados para venda a retalho.",2,false
"55091","5509","Que contenham pelo menos 85 %, em peso, de fibras descontínuas de náilon ou de outras poliamidas:",3,false
"55091100","55091","Simples",4,true
"550912","55091","Retorcidos ou retorcidos múltiplos",4,false
"55091210","550912","De aramidas",5,true
"55091290","550912","Outros",5,true
"55092","5509","Que contenham pelo menos 85 %, em peso, de fibras descontínuas de poliéster:",3,false
"55092100","55092","Simples",4,true
"55092200","55092","Retorcidos ou retorcidos múltiplos",4,true
"55093","5509","Que contenham pelo menos 85 %, em peso, de fibras descontínuas acrílicas ou modacrílicas:",3,false
"55093100","55093","Simples",4,true
"55093200","55093","Retorcidos ou retorcidos múltiplos",4,true
"55094","5509","Outros fios, que contenham pelo menos 85 %, em peso, de fibras sintéticas descontínuas:",3,false
"55094100","55094","Simples",4,true
"55094200","55094","Retorcidos ou retorcidos múltiplos",4,true
"55095","5509","Outros fios de fibras descontínuas de poliéster:",3,false
"55095100","55095","Combinadas, principal ou unicamente, com fibras artificiais descontínuas",4,true
"55095200","55095","Combinadas, principal ou unicamente, com lã ou pelos finos",4,true
"55095300","55095","Combinadas, principal ou unicamente, com algodão",4,true
"55095900","55095","Outros",4,true
"55096","5509","Outros fios de fibras descontínuas acrílicas ou modacrílicas:",3,false
"55096100","55096","Combinadas, principal ou unicamente, com lã ou pelos finos",4,true
"55096200","55096","Combinadas, principal ou unicamente, com algodão",4,true
"55096900","55096","Outros",4,true
"55099","5509","Outros fios:",3,false
"55099100","55099","Combinados, principal ou unicamente, com lã ou pelos finos",4,true
"55099200","55099","Combinados, principal ou unicamente, com algodão",4,true
"55099900","55099","Outros",4,true
"5510","55","Fios de fibras artificiais descontínuas (exceto linhas para costurar), não acondicionados para venda a retalho.",2,false
"55101","5510","Que contenham pelo menos 85 %, em peso, de fibras artificiais descontínuas:",3,false
"551011","55101","Simples",4,false
"5510111","551011","Obtidos a partir de fibras de celulose",5,false
"55101111","5510111","De raiom viscose, exceto modal",6,true
"55101112","5510111","De modal",6,true
"55101113","5510111","De liocel",6,true
"55101119","5510111","Outros",6,true
"55101190","551011","Outros",5,true
"551012","55101","Retorcidos ou retorcidos múltiplos",4,false
"5510121","551012","Obtidos a partir de fibras de celulose",5,false
"55101211","5510121","De raiom viscose, exceto modal",6,true
"55101212","5510121","De modal",6,true
"55101213","5510121","De liocel",6,true
"55101219","5510121","Outros",6,true
"55101290","551012","Outros",5,true
"551020","5510","Outros fios, combinados, principal ou unicamente, com lã ou pelos finos",3,false
"5510201","551020","Obtidos a partir de fibras de celulose",4,false
"55102011","5510201","De raiom viscose, exceto modal",5,true
"55102012","5510201","De modal",5,true
"55102013","5510201","De liocel",5,true
"55102019","5510201","Outros",5,true
"55102090","551020","Outros",4,true
"551030","5510","Outros fios, combinados, principal ou unicamente, com algodão",3,false
"5510301","551030","Obtidos a partir de fibras de celulose",4,false
"55103011","5510301","De raiom viscose, exceto modal",5,true
"55103012","5510301","De modal",5,true
"55103013","5510301","De liocel",5,true
"55103019","5510301","Outros",5,true
"55103090","551030","Outros",4,true
"551090","5510","Outros fios",3,false
"5510901","551090","Obtidos a partir de fibras de celulose",4,false
"55109011","5510901","De raiom viscose, exceto modal",5,true
"55109012","5510901","De modal",5,true
"55109013","5510901","De liocel",5,true
"55109019","5510901","Outros",5,true
"55109090","551090","Outros",4,true
"5511","55","Fios de fibras sintéticas ou artificiais, descontínuas (exceto linhas para costurar), acondicionados para venda a retalho.",2,false
"55111000","5511","De fibras sintéticas descontínuas, que contenham pelo menos 85 %, em peso, destas fibras",3,true
"55112000","5511","De fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras",3,true
"55113000","5511","De fibras artificiais descontínuas",3,true
"5512","55","Tecidos de fibras sintéticas descontínuas, que contenham pelo menos 85 %, em peso, destas fibras.",2,false
"55121","5512","Que contenham pelo menos 85 %, em peso, de fibras descontínuas de poliéster:",3,false
"55121100","55121","Crus ou branqueados",4,true
"55121900","55121","Outros",4,true
"55122","5512","Que contenham pelo menos 85 %, em peso, de fibras descontínuas acrílicas ou modacrílicas",3,false
"55122100","55122","Crus ou branqueados",4,true
"55122900","55122","Outros",4,true
"55129","5512","Outros:",3,false
"551291","55129","Crus ou branqueados",4,false
"55129110","551291","De aramidas",5,true
"55129190","551291","Outros",5,true
"551299","55129","Outros",4,false
"55129910","551299","De aramidas",5,true
"55129990","551299","Outros",5,true
"5513","55","Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso não superior a 170 g/m².",2,false
"55131","5513","Crus ou branqueados:",3,false
"55131100","55131","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"55131200","55131","De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",4,true
"55131300","55131","Outros tecidos de fibras descontínuas de poliéster",4,true
"55131900","55131","Outros tecidos",4,true
"55132","5513","Tintos:",3,false
"55132100","55132","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"551323","55132","Outros tecidos de fibras descontínuas de poliéster",4,false
"55132310","551323","Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",5,true
"55132390","551323","Outros",5,true
"55132900","55132","Outros tecidos",4,true
"55133","5513","De fios de diversas cores:",3,false
"55133100","55133","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"551339","55133","Outros tecidos",4,false
"5513391","551339","De fibras descontínuas de poliéster",5,false
"55133911","5513391","Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",6,true
"55133919","5513391","Outros",6,true
"55133990","551339","Outros",5,true
"55134","5513","Estampados:",3,false
"55134100","55134","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"551349","55134","Outros tecidos",4,false
"5513491","551349","De fibras descontínuas de poliéster",5,false
"55134911","5513491","Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",6,true
"55134919","5513491","Outros",6,true
"55134990","551349","Outros",5,true
"5514","55","Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso superior a 170 g/m².",2,false
"55141","5514","Crus ou branqueados:",3,false
"55141100","55141","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"55141200","55141","De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",4,true
"551419","55141","Outros tecidos",4,false
"55141910","551419","De fibras descontínuas de poliéster",5,true
"55141990","551419","Outros",5,true
"55142","5514","Tintos:",3,false
"55142100","55142","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"55142200","55142","De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",4,true
"55142300","55142","Outros tecidos de fibras descontínuas de poliéster",4,true
"55142900","55142","Outros tecidos",4,true
"551430","5514","De fios de diversas cores",3,false
"5514301","551430","De fibras descontínuas de poliéster",4,false
"55143011","5514301","Em ponto de tafetá",5,true
"55143012","5514301","Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",5,true
"55143019","5514301","Outros",5,true
"55143090","551430","Outros",4,true
"55144","5514","Estampados:",3,false
"55144100","55144","De fibras descontínuas de poliéster, em ponto de tafetá",4,true
"55144200","55144","De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4",4,true
"55144300","55144","Outros tecidos de fibras descontínuas de poliéster",4,true
"55144900","55144","Outros tecidos",4,true
"5515","55","Outros tecidos de fibras sintéticas descontínuas.",2,false
"55151","5515","De fibras descontínuas de poliéster:",3,false
"55151100","55151","Combinadas, principal ou unicamente, com fibras descontínuas de raiom viscose",4,true
"55151200","55151","Combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais",4,true
"55151300","55151","Combinadas, principal ou unicamente, com lã ou pelos finos",4,true
"55151900","55151","Outros",4,true
"55152","5515","De fibras descontínuas acrílicas ou modacrílicas:",3,false
"55152100","55152","Combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais",4,true
"55152200","55152","Combinadas, principal ou unicamente, com lã ou pelos finos",4,true
"55152900","55152","Outros",4,true
"55159","5515","Outros tecidos:",3,false
"55159100","55159","Combinados, principal ou unicamente, com filamentos sintéticos ou artificiais",4,true
"551599","55159","Outros",4,false
"55159910","551599","Combinados, principal ou unicamente, com lã ou pelos finos",5,true
"55159990","551599","Outros",5,true
"5516","55","Tecidos de fibras artificiais descontínuas.",2,false
"55161","5516","Que contenham pelo menos 85 %, em peso, de fibras artificiais descontínuas:",3,false
"55161100","55161","Crus ou branqueados",4,true
"55161200","55161","Tintos",4,true
"55161300","55161","De fios de diversas cores",4,true
"55161400","55161","Estampados",4,true
"55162","5516","Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais:",3,false
"55162100","55162","Crus ou branqueados",4,true
"55162200","55162","Tintos",4,true
"55162300","55162","De fios de diversas cores",4,true
"55162400","55162","Estampados",4,true
"55163","5516","Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou unicamente, com lã ou pelos finos:",3,false
"55163100","55163","Crus ou branqueados",4,true
"55163200","55163","Tintos",4,true
"55163300","55163","De fios de diversas cores",4,true
"55163400","55163","Estampados",4,true
"55164","5516","Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou unicamente, com algodão:",3,false
"55164100","55164","Crus ou branqueados",4,true
"55164200","55164","Tintos",4,true
"55164300","55164","De fios de diversas cores",4,true
"55164400","55164","Estampados",4,true
"55169","5516","Outros:",3,false
"55169100","55169","Crus ou branqueados",4,true
"55169200","55169","Tintos",4,true
"55169300","55169","De fios de diversas cores",4,true
"55169400","55169","Estampados",4,true
"56",,"Pastas (ouates), feltros e falsos tecidos; fios especiais; cordéis, cordas e cabos; artigos de cordoaria",1,false
"5601","56","Pastas (ouates) de matérias têxteis e artigos destas pastas (ouates); fibras têxteis de comprimento não superior a 5 mm (tontisses), nós e bolotas de matérias têxteis.",2,false
"56012","5601","Pastas (ouates) de matérias têxteis e artigos destas pastas (ouates):",3,false
"560121","56012","De algodão",4,false
"56012110","560121","Pastas (ouates)",5,true
"56012190","560121","Outros artigos de pastas (ouates)",5,true
"560122","56012","De fibras sintéticas ou artificiais",4,false
"5601221","560122","Pastas (ouates)",5,false
"56012211","5601221","De aramidas",6,true
"56012219","5601221","Outras",6,true
"5601229","560122","Outros artigos de pastas ( ouates)",5,false
"56012291","5601229","Cilindros para filtros de cigarros",6,true
"56012299","5601229","Outros",6,true
"56012900","56012","Outros",4,true
"560130","5601","Tontisses, nós e bolotas de matérias têxteis",3,false
"56013010","560130","De aramidas",4,true
"56013090","560130","Outros",4,true
"5602","56","Feltros, mesmo impregnados, revestidos, recobertos ou estratificados.",2,false
"56021000","5602","Feltros agulhados e artefatos obtidos por costura por entrelaçamento (cousus-tricotés)",3,true
"56022","5602","Outros feltros, não impregnados, nem revestidos, nem recobertos, nem estratificados:",3,false
"56022100","56022","De lã ou de pelos finos",4,true
"56022900","56022","De outras matérias têxteis",4,true
"56029000","5602","Outros",3,true
"5603","56","Falsos tecidos, mesmo impregnados, revestidos, recobertos ou estratificados.",2,false
"56031","5603","De filamentos sintéticos ou artificiais:",3,false
"560311","56031","De peso não superior a 25 g/m²",4,false
"56031110","560311","De aramidas",5,true
"56031120","560311","De poliéster",5,true
"56031130","560311","De polipropileno",5,true
"56031140","560311","De raiom viscose",5,true
"56031190","560311","Outros",5,true
"560312","56031","De peso superior a 25 g/m² mas não superior a 70 g/m²",4,false
"56031210","560312","De polietileno de alta densidade",5,true
"56031220","560312","De aramidas",5,true
"56031230","560312","De poliéster",5,true
"56031240","560312","De polipropileno",5,true
"56031250","560312","De raiom viscose",5,true
"56031290","560312","Outros",5,true
"560313","56031","De peso superior a 70 g/m² mas não superior a 150 g/m²",4,false
"56031310","560313","De polietileno de alta densidade",5,true
"56031320","560313","De aramidas",5,true
"56031330","560313","De poliéster",5,true
"56031340","560313","De polipropileno",5,true
"56031350","560313","De raiom viscose",5,true
"56031390","560313","Outros",5,true
"560314","56031","De peso superior a 150 g/m²",4,false
"56031410","560314","De aramidas",5,true
"56031420","560314","De poliéster",5,true
"56031430","560314","De polipropileno",5,true
"56031440","560314","De raiom viscose",5,true
"56031490","560314","Outros",5,true
"56039","5603","Outros:",3,false
"560391","56039","De peso não superior a 25 g/m²",4,false
"56039110","560391","De poliéster",5,true
"56039120","560391","De polipropileno",5,true
"56039130","560391","De raiom viscose",5,true
"56039190","560391","Outros",5,true
"560392","56039","De peso superior a 25 g/m² mas não superior a 70 g/m²",4,false
"56039210","560392","De polietileno de alta densidade",5,true
"56039220","560392","De poliéster",5,true
"56039230","560392","De polipropileno",5,true
"56039240","560392","De raiom viscose",5,true
"56039290","560392","Outros",5,true
"560393","56039","De peso superior a 70 g/m² mas não superior a 150 g/m²",4,false
"56039310","560393","De polietileno de alta densidade",5,true
"56039320","560393","De poliéster",5,true
"56039330","560393","De polipropileno",5,true
"56039340","560393","De raiom viscose",5,true
"56039390","560393","Outros",5,true
"560394","56039","De peso superior a 150 g/m²",4,false
"56039410","560394","De poliéster",5,true
"56039420","560394","De polipropileno",5,true
"56039430","560394","De raiom viscose",5,true
"56039490","560394","Outros",5,true
"5604","56","Fios e cordas, de borracha, recobertos de têxteis; fios têxteis, lâminas e formas semelhantes das posições 54.04 ou 54.05, impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico.",2,false
"56041000","5604","Fios e cordas, de borracha, recobertos de têxteis",3,true
"560490","5604","Outros",3,false
"56049010","560490","Imitações de categute constituídas por fios de seda",4,true
"5604902","560490","Fios de alta tenacidade, de poliésteres, náilon ou de outras poliamidas, ou de raiom viscose, impregnados ou revestidos",4,false
"56049021","5604902","Com borracha",5,true
"56049022","5604902","Com plástico",5,true
"56049090","560490","Outros",4,true
"560500","56","Fios metálicos e fios metalizados, mesmo revestidos por enrolamento, constituídos por fios têxteis, lâminas ou formas semelhantes das posições 54.04 ou 54.05, combinados com metal sob a forma de fios, de lâminas ou de pós, ou recobertos de metal.",2,false
"56050010","560500","Com metais preciosos",3,true
"56050020","560500","Revestidos por enrolamento, exceto com metais preciosos",3,true
"56050090","560500","Outros",3,true
"56060000","56","Fios revestidos por enrolamento, lâminas e formas semelhantes das posições 54.04 ou 54.05, revestidas por enrolamento, exceto os da posição 56.05 e os fios de crina revestidos por enrolamento; fios de froco (chenille); fios denominados ""de cadeia"" (chaînette).",2,true
"5607","56","Cordéis, cordas e cabos, entrançados ou não, mesmo impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico.",2,false
"56072","5607","De sisal ou de outras fibras têxteis do gênero ""agave"":",3,false
"56072100","56072","Cordéis para atadeiras ou enfardadeiras",4,true
"56072900","56072","Outros",4,true
"56074","5607","De polietileno ou de polipropileno:",3,false
"56074100","56074","Cordéis para atadeiras ou enfardadeiras",4,true
"56074900","56074","Outros",4,true
"560750","5607","De outras fibras sintéticas",3,false
"5607501","560750","De poliamidas",4,false
"56075011","5607501","De náilon",5,true
"56075019","5607501","Outros",5,true
"56075090","560750","Outros",4,true
"560790","5607","Outros",3,false
"56079010","560790","De algodão",4,true
"56079020","560790","De juta, inferior ao número métrico 0,75 por fio simples",4,true
"56079090","560790","Outros",4,true
"5608","56","Redes de malhas com nós, em panos ou em peça, obtidas a partir de cordéis, cordas ou cabos; redes confeccionadas para a pesca e outras redes confeccionadas, de matérias têxteis.",2,false
"56081","5608","De matérias têxteis sintéticas ou artificiais:",3,false
"56081100","56081","Redes confeccionadas para a pesca",4,true
"56081900","56081","Outras",4,true
"56089000","5608","Outras",3,true
"560900","56","Artigos de fios, lâminas ou formas semelhantes das posições 54.04 ou 54.05, cordéis, cordas ou cabos, não especificados nem compreendidos noutras posições.",2,false
"56090010","560900","De algodão",3,true
"56090090","560900","Outros",3,true
"57",,"Tapetes e outros revestimentos para pavimentos (pisos), de matérias têxteis",1,false
"5701","57","Tapetes de matérias têxteis, de pontos nodados ou enrolados, mesmo confeccionados.",2,false
"570110","5701","De lã ou de pelos finos",3,false
"5701101","570110","De lã",4,false
"57011011","5701101","Feitos a mão",5,true
"57011012","5701101","Feitos a máquina",5,true
"57011020","570110","De pelos finos",4,true
"57019000","5701","De outras matérias têxteis",3,true
"5702","57","Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis, tecidos, não tufados nem flocados, mesmo confeccionados, incluindo os tapetes denominados kelim ou kilim, schumacks ou soumak, karamanie e tapetes semelhantes tecidos a mão.",2,false
"57021000","5702","Tapetes denominados kelim ou kilim, schumacks ou soumak, karamanie e tapetes semelhantes tecidos a mão",3,true
"57022000","5702","Revestimentos para pisos (pavimentos), de cairo (fibras de coco)",3,true
"57023","5702","Outros, aveludados, não confeccionados:",3,false
"57023100","57023","De lã ou de pelos finos",4,true
"57023200","57023","De matérias têxteis sintéticas ou artificiais",4,true
"57023900","57023","De outras matérias têxteis",4,true
"57024","5702","Outros, aveludados, confeccionados:",3,false
"57024100","57024","De lã ou de pelos finos",4,true
"57024200","57024","De matérias têxteis sintéticas ou artificiais",4,true
"57024900","57024","De outras matérias têxteis",4,true
"570250","5702","Outros, não aveludados, não confeccionados",3,false
"57025010","570250","De lã ou de pelos finos",4,true
"57025020","570250","De matérias têxteis sintéticas ou artificiais",4,true
"57025090","570250","Outros",4,true
"57029","5702","Outros, não aveludados, confeccionados:",3,false
"57029100","57029","De lã ou de pelos finos",4,true
"57029200","57029","De matérias têxteis sintéticas ou artificiais",4,true
"57029900","57029","De outras matérias têxteis",4,true
"5703","57","Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis, tufados, mesmo confeccionados.",2,false
"57031000","5703","De lã ou de pelos finos",3,true
"57032000","5703","De náilon ou de outras poliamidas",3,true
"57033000","5703","De outras matérias têxteis sintéticas ou de matérias têxteis artificiais",3,true
"57039000","5703","De outras matérias têxteis",3,true
"5704","57","Tapetes e outros revestimentos para pisos (pavimentos), de feltro, exceto os tufados e os flocados, mesmo confeccionados.",2,false
"57041000","5704","""ladrilhos"" de superfície não superior a 0,3 m²",3,true
"57049000","5704","Outros",3,true
"57050000","57","Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados.",2,true
"58",,"Tecidos especiais; tecidos tufados; rendas; tapeçarias; passamanarias; bordados",1,false
"5801","58","Veludos e pelúcias tecidos e tecidos de froco (chenille), exceto os artefatos das posições 58.02 ou 58.06.",2,false
"58011000","5801","De lã ou de pelos finos",3,true
"58012","5801","De algodão:",3,false
"58012100","58012","Veludos e pelúcias obtidos por trama, não cortados",4,true
"58012200","58012","Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés)",4,true
"58012300","58012","Outros veludos e pelúcias obtidas por trama",4,true
"58012600","58012","Tecidos de froco (chenille)",4,true
"58012700","58012","Veludos e pelúcias obtidos por urdidura",4,true
"58013","5801","De fibras sintéticas ou artificiais:",3,false
"58013100","58013","Veludos e pelúcias obtidos por trama, não cortados",4,true
"58013200","58013","Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés)",4,true
"58013300","58013","Outros veludos e pelúcias obtidos por trama",4,true
"58013600","58013","Tecidos de froco (chenille)",4,true
"58013700","58013","Veludos e pelúcias obtidos por urdidura",4,true
"58019000","5801","De outras matérias têxteis",3,true
"5802","58","Tecidos atoalhados, exceto os artefatos da posição 58.06; tecidos tufados, exceto os artefatos da posição 57.03.",2,false
"58021","5802","Tecidos atoalhados, de algodão:",3,false
"58021100","58021","Crus",4,true
"58021900","58021","Outros",4,true
"58022000","5802","Tecidos atoalhados, de outras matérias têxteis",3,true
"58023000","5802","Tecidos tufados",3,true
"580300","58","Tecidos em ponto de gaze, exceto os artefatos da posição 58.06.",2,false
"58030010","580300","De algodão",3,true
"58030090","580300","Outros",3,true
"5804","58","Tules, filó e tecidos de malhas com nós; rendas em peça, em tiras ou em motivos, para aplicar, exceto os produtos das posições 60.02 a 60.06.",2,false
"580410","5804","Tules, filó e tecidos de malhas com nós",3,false
"58041010","580410","De algodão",4,true
"58041090","580410","Outros",4,true
"58042","5804","Rendas de fabricação mecânica:",3,false
"58042100","58042","De fibras sintéticas ou artificiais",4,true
"580429","58042","De outras matérias têxteis",4,false
"58042910","580429","De algodão",5,true
"58042990","580429","Outras",5,true
"580430","5804","Rendas de fabricação manual",3,false
"58043010","580430","De algodão",4,true
"58043090","580430","Outras",4,true
"580500","58","Tapeçarias tecidas a mão (gênero gobelino, flandres, aubusson, beauvais e semelhantes) e tapeçarias feitas a agulha (por exemplo, em petit point, ponto de cruz), mesmo confeccionadas.",2,false
"58050010","580500","De algodão",3,true
"58050020","580500","De fibras sintéticas ou artificiais",3,true
"58050090","580500","De outras matérias têxteis",3,true
"5806","58","Fitas, exceto os artefatos da posição 58.07; fitas sem trama, de fios ou fibras paralelizados e colados (bolducs).",2,false
"58061000","5806","Fitas de veludo, de pelúcias, de tecidos de froco (chenille) ou de tecidos atoalhados",3,true
"58062000","5806","Outras fitas que contenham, em peso, 5 % ou mais de fios de elastômeros ou de fios de borracha",3,true
"58063","5806","Outras fitas:",3,false
"58063100","58063","De algodão",4,true
"58063200","58063","De fibras sintéticas ou artificiais",4,true
"58063900","58063","De outras matérias têxteis",4,true
"58064000","5806","Fitas sem trama, de fios ou fibras paralelizados e colados (bolducs)",3,true
"5807","58","Etiquetas, emblemas e artefatos semelhantes de matérias têxteis, em peça, em fitas ou recortados em forma própria, não bordados.",2,false
"58071000","5807","Tecidos",3,true
"58079000","5807","Outros",3,true
"5808","58","Tranças em peça; artigos de passamanaria e artigos ornamentais análogos, em peça, não bordados, exceto de malha; borlas, pompons e artefatos semelhantes.",2,false
"58081000","5808","Tranças em peça",3,true
"58089000","5808","Outros",3,true
"58090000","58","Tecidos de fios de metal e tecidos de fios metálicos ou de fios têxteis metalizados da posição 56.05, dos tipos utilizados em vestuário, para guarnição de interiores ou usos semelhantes, não especificados nem compreendidos noutras posições.",2,true
"5810","58","Bordados em peça, em tiras ou em motivos.",2,false
"58101000","5810","Bordados químicos ou aéreos e bordados com fundo recortado",3,true
"58109","5810","Outros bordados:",3,false
"58109100","58109","De algodão",4,true
"58109200","58109","De fibras sintéticas ou artificiais",4,true
"58109900","58109","De outras matérias têxteis",4,true
"58110000","58","Artefatos têxteis matelassês em peça, constituídos por uma ou várias camadas de matérias têxteis associadas a uma matéria de enchimento ou estofamento, acolchoados por qualquer processo, exceto os bordados da posição 58.10.",2,true
"59",,"Tecidos impregnados, revestidos, recobertos ou estratificados; artigos para usos técnicos de matérias têxteis",1,false
"5901","59","Tecidos revestidos de cola ou de matérias amiláceas, dos tipos utilizados na encadernação, cartonagem ou usos semelhantes; telas para decalque e telas transparentes para desenho; telas preparadas para pintura; entretelas e tecidos rígidos semelhantes, dos tipos utilizados em chapéus e artefatos de uso semelhante.",2,false
"59011000","5901","Tecidos revestidos de cola ou de matérias amiláceas, dos tipos utilizados na encadernação, cartonagem ou usos semelhantes",3,true
"59019000","5901","Outros",3,true
"5902","59","Telas para pneumáticos fabricadas com fios de alta tenacidade de náilon ou de outras poliamidas, de poliésteres ou de raiom viscose.",2,false
"590210","5902","De náilon ou de outras poliamidas",3,false
"59021010","590210","Impregnadas, recobertas ou revestidas com borracha",4,true
"59021090","590210","Outras",4,true
"59022000","5902","De poliésteres",3,true
"59029000","5902","Outras",3,true
"5903","59","Tecidos impregnados, revestidos, recobertos ou estratificados, com plástico, exceto os da posição 59.02.",2,false
"59031000","5903","Com poli(cloreto de vinila)",3,true
"59032000","5903","Com poliuretano",3,true
"59039000","5903","Outros",3,true
"5904","59","Linóleos, mesmo recortados; revestimentos para pisos (pavimentos) constituídos por um induto ou recobrimento aplicado sobre suporte têxtil, mesmo recortados.",2,false
"59041000","5904","Linóleos",3,true
"59049000","5904","Outros",3,true
"59050000","59","Revestimentos para paredes, de matérias têxteis.",2,true
"5906","59","Tecidos com borracha, exceto os da posição 59.02.",2,false
"59061000","5906","Fitas adesivas de largura não superior a 20 cm",3,true
"59069","5906","Outros:",3,false
"59069100","59069","De malha",4,true
"59069900","59069","Outros",4,true
"59070000","59","Outros tecidos impregnados, revestidos ou recobertos; telas pintadas para cenários teatrais, para fundos de estúdio ou para usos semelhantes.",2,true
"59080000","59","Mechas de matérias têxteis, tecidas, entrançadas ou tricotadas, para candeeiros, fogareiros, isqueiros, velas e semelhantes; camisas de incandescência e tecidos tubulares tricotados para a sua fabricação, mesmo impregnados.",2,true
"59090000","59","Mangueiras e tubos semelhantes, de matérias têxteis, mesmo com reforço ou acessórios de outras matérias.",2,true
"59100000","59","Correias transportadoras ou de transmissão, de matérias têxteis, mesmo impregnadas, revestidas ou recobertas, de plástico, ou estratificadas com plástico ou reforçadas com metal ou com outras matérias.",2,true
"5911","59","Produtos e artefatos, de matérias têxteis, para usos técnicos, indicados na nota 7 do presente capítulo.",2,false
"59111000","5911","Tecidos, feltros e tecidos forrados de feltro, combinados com uma ou mais camadas de borracha, couro ou de outras matérias, dos tipos utilizados na fabricação de guarnições de cardas, e produtos análogos para outros usos técnicos, incluindo as fitas de veludo, impregnadas de borracha, para recobrimento de cilindros de teares",3,true
"591120","5911","Gazes e telas para peneirar, mesmo confeccionadas",3,false
"59112010","591120","De matéria têxtil sintética ou artificial, em peça",4,true
"59112090","591120","Outras",4,true
"59113","5911","Tecidos e feltros, sem fim ou com dispositivos de união, dos tipos utilizados nas máquinas para fabricação de papel ou máquinas semelhantes (para obtenção de pasta de papel ou fibrocimento, por exemplo):",3,false
"59113100","59113","De peso inferior a 650 g/m²",4,true
"59113200","59113","De peso igual ou superior a 650 g/m²",4,true
"59114000","5911","Tecidos filtrantes e tecidos espessos, compreendendo os de cabelo, dos tipos usados em prensas de óleo ou outros usos técnicos análogos",3,true
"59119000","5911","Outros",3,true
"60",,"Tecidos de malha",1,false
"6001","60","Veludos e pelúcias (incluindo os tecidos denominados de ""felpa longa"" ou ""pelo comprido"" e tecidos atoalhados), de malha.",2,false
"600110","6001","Tecidos denominados de ""felpa longa"" ou ""pelo comprido""",3,false
"60011010","600110","De algodão",4,true
"60011020","600110","De fibras sintéticas ou artificiais",4,true
"60011090","600110","De outras matérias têxteis",4,true
"60012","6001","Tecidos atoalhados:",3,false
"60012100","60012","De algodão",4,true
"60012200","60012","De fibras sintéticas ou artificiais",4,true
"60012900","60012","De outras matérias têxteis",4,true
